"","cs_code","year","state","cs_name","all_cause_deaths_2020","cens_pop_est","total_deaths_lag1","pop_lag1","covid_deaths_2020","num_counties","death_offset_2020","death_offset_lag1","all_cause_death_rate_2020","death_rate_lag1","time","time_orig_vals","fitted_deaths_2020","fitted_death_rate_2020","pred_deaths_lwr_ci_2020","pred_deaths_upr_ci_2020","pred_death_rate_lwr_ci_2020","pred_death_rate_upr_ci_2020","pred_death_std_err","pred_death_rate_std_err","covid_death_rate_2020","excess_deaths_2020","excess_assigned_covid_deaths","excess_unassigned_covid_deaths","prop_deaths_unassigned","excess_death_rate_2020","excess_assigned_covid_death_rate","excess_unassigned_covid_death_rate","prop_death_rate_unassigned"
"1334","51CS009",2020,"VA","Augusta+Rockbridge and Independent Cities ",2033,161386,1856,159617,145,6,161.386,159.617,12.5971273840358,11.6278341279438,22,22,1915.72688196655,11.8704651082904,1818.95,2027.025,11.2708041589729,12.5601043461019,55.4383740139744,0.343514146295059,0.898467029358185,117.273118033446,145,-27.7268819665544,NA,0.726662275745399,0.898467029358185,-0.171804753612786,NA
"1335","51CS010",2020,"VA","Bedford (county)+Bedford (city)",961,79735,825,78997,45,1,79.735,78.997,12.0524236533517,10.4434345608061,22,22,931.703852002524,11.6850047281937,856.975,1001.025,10.747789552894,12.5543989465103,37.2178137678943,0.466768843894078,0.564369473882235,29.2961479974763,45,-15.7038520025237,NA,0.367418925158013,0.564369473882235,-0.196950548724222,NA
"1336","51CS011",2020,"VA","Bland+Smyth+Wythe",1101,64632,951,65068,106,3,64.632,65.068,17.0349053100631,14.6154791910002,22,22,997.587001005278,15.4348774756356,923,1077,14.2808515905434,16.6635722242852,40.5961368276013,0.628112031619032,1.64005446218591,103.412998994722,106,-2.5870010052779,NA,1.60002783442753,1.64005446218591,-0.0400266277583798,NA
"1337","51CS012",2020,"VA","Bristol (city)+Washington",1118,70524,942,70502,90,2,70.524,70.502,15.8527593443367,13.3613230830331,22,22,967.918609615641,13.7246697523629,889.975,1047.025,12.6194628778855,14.8463643582327,40.0729644333743,0.568217407313457,1.27616130678918,150.081390384359,90,60.0813903843595,0.400325384982712,2.12808959197381,1.27616130678918,0.851928285184631,0.400325384982718
"1338","51CS013",2020,"VA","Buchanan+Dickenson+Russell+Tazewell",1726,100771,1588,102503,106,4,100.771,102.503,17.1279435551895,15.4922294957221,22,22,1514.1985495062,15.0261340019073,1420,1626,14.0913556479543,16.1355945658969,52.2788984890388,0.518789120769257,1.05188992865011,211.801450493803,106,105.801450493803,0.499531283884661,2.10180955328223,1.05188992865011,1.04991962463212,0.499531283884663
"1339","51CS014",2020,"VA","Carroll+Galax (city)+Grayson",874,51307,734,51688,113,3,51.307,51.688,17.0347126123141,14.2005881442501,22,22,758.21961917739,14.7780930316992,689.975,824.025,13.4479700625646,16.0606739821077,35.0178790313156,0.682516596786317,2.20242851852574,115.78038082261,113,2.78038082260969,0.0240142656541231,2.25661958061491,2.20242851852574,0.0541910620891723,0.0240142656541187
"1340","51CS015",2020,"VA","Charles City+Goochland+Henrico+New Kent",4054,388280,3308,384625,327,4,388.28,384.625,10.4409189244875,8.60058498537536,22,22,3504.01176313809,9.02444566585476,3355.975,3659.025,8.6431827547131,9.42367621304214,78.6902646949275,0.202663708393241,0.842175749459153,549.988236861914,327,222.988236861914,0.405441829327524,1.41647325863274,0.842175749459153,0.574297509173585,0.40544182932753
"1341","51CS016",2020,"VA","Chesapeake (city)",2186,247283,1933,244835,146,1,247.283,244.835,8.84007392339951,7.89511303530949,22,22,1965.53584473201,7.94852798102583,1846,2070,7.46513104418824,8.37097576460978,56.4960582306022,0.228467214610799,0.590416648131898,220.464155267989,146,74.4641552679891,0.337760826368681,0.891545942373678,0.590416648131898,0.30112929424178,0.337760826368684
"1342","51CS017",2020,"VA","Chesterfield+Colonial Heights (city)+Powhatan",3638,407153,3239,399824,221,3,407.153,399.824,8.93521599988211,8.10106446836608,22,22,3409.75534481526,8.37462905791008,3258.975,3568.025,8.00430059461677,8.76335186035716,75.7186375410379,0.18597096801703,0.542793495319941,228.244655184739,221,7.2446551847388,0.0317407440663838,0.560586941972035,0.542793495319941,0.0177934466520941,0.0317407440663892
"1343","51CS018",2020,"VA","Clarke+Warren",633,55966,596,54783,42,2,55.966,54.783,11.310438480506,10.8792873701696,22,22,588.41722352784,10.5138338192445,529,647,9.45216738734231,11.5605903584319,29.6368854804445,0.529551611343396,0.750455633777651,44.5827764721598,42,2.58277647215982,0.0579321584821588,0.796604661261457,0.750455633777651,0.0461490274838059,0.0579321584821347
"1344","51CS019",2020,"VA","Craig+Franklin (county)+Roanoke (county)+Salem (city)",2395,181495,2010,180660,174,4,181.495,180.66,13.1959558114549,11.1258718033876,22,22,2179.21791756737,12.0070410621084,2061.975,2296.025,11.3610567784236,12.6506239841318,60.2718796328311,0.332085620170424,0.958704096531585,215.782082432633,174,41.7820824326332,0.193630916717459,1.18891474934648,0.958704096531585,0.230210652814899,0.193630916717485
"1345","51CS020",2020,"VA","Culpeper+Madison+Rappahannock",690,73507,687,73236,47,3,73.507,73.236,9.38686111526793,9.38063247583156,22,22,717.956484920411,9.76718523297661,652,782,8.869903546601,10.6384425973037,34.1747522110796,0.464918337179855,0.639394887561729,-27.9564849204114,47,-74.9564849204114,NA,-0.380324117708676,0.639394887561729,-1.01971900527041,NA
"1346","51CS021",2020,"VA","Danville (city)+Pittsylvania",1615,100044,1488,100398,137,2,100.044,100.398,16.1428971252649,14.8210123707644,22,22,1442.01611677204,14.413819087322,1342,1540,13.4140977969693,15.3932269801287,50.3149014538269,0.50292772633868,1.36939746511535,172.983883227955,137,35.9838832279552,0.208018704150237,1.72907803794287,1.36939746511535,0.359680572827522,0.208018704150244
"1347","51CS022",2020,"VA","Dinwiddie+Petersburg (city)",949,60343,834,59890,59,2,60.343,59.89,15.7267620105066,13.9255301385874,22,22,933.059522301438,15.4625975225202,855,1012.025,14.1690005468737,16.7712079280115,39.6796557328699,0.657568495647713,0.977743897386606,15.9404776985616,59,-43.0595223014384,NA,0.264164487986369,0.977743897386606,-0.713579409400238,NA
"1348","51CS023",2020,"VA","Fairfax (county)+Fairfax (city)+Falls Church (city)",6684,1198500,5670,1186168,764,3,1198.5,1186.168,5.57697121401752,4.78009860323327,22,22,5736.18550260499,4.7861372570755,5544.925,5923.05,4.62655402586567,4.94205256570713,95.6200831431363,0.0797831315336974,0.637463496036713,947.814497395013,764,183.814497395013,0.193935097954517,0.790833956942019,0.637463496036713,0.153370460905306,0.193935097954514
"1349","51CS024",2020,"VA","Fauquier",620,72981,563,71222,27,1,72.981,71.222,8.49536180649758,7.90486085760018,22,22,599.057411239091,8.2084023408708,542.925,661,7.43926501418177,9.05715186144339,29.7631637585274,0.407820717152785,0.369959304476508,20.9425887609085,27,-6.05741123909149,NA,0.286959465626785,0.369959304476508,-0.082999838849723,NA
"1350","51CS025",2020,"VA","Floyd+Giles+Montgomery",1256,132304,1062,131004,84,3,132.304,131.004,9.49328818478655,8.10662269854356,22,22,1083.43331617462,8.18896870974892,1006.975,1163,7.61106996009191,8.79036159148627,39.2737678972217,0.296844901871612,0.634901439109929,172.566683825379,84,88.5666838253787,0.513231649714031,1.30431947503763,0.634901439109929,0.6694180359277,0.51323164971403
"1351","51CS026",2020,"VA","Frederick+Winchester (city)",1217,119752,1041,117391,81,2,119.752,117.391,10.1626695170018,8.86780076837236,22,22,1090.67877166375,9.10781257652274,1013.975,1173.025,8.46729073418398,9.79545226802058,40.0358417499198,0.334322948676597,0.676397888970539,126.321228336249,81,45.3212283362491,0.358777609536937,1.05485694047906,0.676397888970539,0.378459051508524,0.358777609536935
"1352","51CS027",2020,"VA","Fredericksburg (city)+Spotsylvania",1387,167427,1196,165251,87,2,167.427,165.251,8.28420744563302,7.23747511361505,22,22,1266.1491810899,7.56239543854874,1183,1349,7.06576597561923,8.05724285808143,43.4558577244837,0.259551074345737,0.519629450447061,120.8508189101,87,33.8508189100996,0.280104174844534,0.721812007084277,0.519629450447061,0.202182556637217,0.280104174844531
"1353","51CS028",2020,"VA","Greene+Louisa+Orange",1041,96740,998,94461,33,3,96.74,94.461,10.760802150093,10.5652068049248,22,22,1018.25855896278,10.5257241984988,936.975,1102.025,9.68549720901385,11.3916167045689,40.5503327790104,0.419168211484499,0.34112052925367,22.7414410372234,33,-10.2585589627766,NA,0.235077951594171,0.34112052925367,-0.106042577659499,NA
"1354","51CS029",2020,"VA","Halifax+Mecklenburg",1104,63773,946,64498,122,2,63.773,64.498,17.3114013767582,14.6671214611306,22,22,991.728897632755,15.55092119914,915,1072,14.3477647280197,16.8096216267072,41.0030678190129,0.642953410048342,1.91303529706929,112.271102367245,122,-9.72889763275475,NA,1.76048017761821,1.91303529706929,-0.152555119451083,NA
"1355","51CS030",2020,"VA","Hampton (city)+Poquoson (city)",1595,146522,1418,146781,82,2,146.522,146.781,10.8857372954232,9.66065090168346,22,22,1534.01723009157,10.4695351557553,1439.95,1632.025,9.82753443168944,11.138429723864,48.9302843720403,0.333944966435349,0.559642920517055,60.9827699084274,82,-21.0172300915726,NA,0.416202139667936,0.559642920517055,-0.143440780849119,NA
"1356","51CS031",2020,"VA","Hanover",1136,110178,1017,107766,83,1,110.178,107.766,10.3105883207174,9.43711374645064,22,22,1041.02451043447,9.44856968210047,969.975,1118,8.8037085443555,10.1472163226778,39.1088027105082,0.354960179986097,0.753326435404527,94.9754895655344,83,11.9754895655344,0.126090316778743,0.862018638616931,0.753326435404527,0.108692203212404,0.126090316778759
"1357","51CS032",2020,"VA","Harrisonburg (city)+Rockingham",1263,137376,1065,134964,129,2,137.376,134.964,9.19374563242488,7.89099315372988,22,22,1117.16291932872,8.13215495667892,1041,1194.025,7.5777428371768,8.69165647565805,39.6553643776466,0.288662971535396,0.939028651292802,145.837080671277,129,16.8370806712774,0.115451300819912,1.06159067574596,0.939028651292802,0.122562024453163,0.115451300819913
"1358","51CS033",2020,"VA","Henry+Martinsville (city)+Patrick",1487,80715,1316,80719,157,3,80.715,80.719,18.4228458155238,16.3034725405419,22,22,1319.07366007492,16.3423609003892,1227,1411.025,15.2016353837577,17.481570959549,46.9584929065665,0.581781489271715,1.94511552995106,167.926339925084,157,10.9263399250844,0.0650662661376347,2.08048491513458,1.94511552995106,0.135369385183521,0.0650662661376539
"1359","51CS034",2020,"VA","Hopewell (city)+Prince George",621,61302,584,60882,32,2,61.302,60.882,10.1301751981991,9.59232613908873,22,22,589.429139618458,9.61516980879022,538,648,8.77622263547682,10.5706175981208,28.7072393237244,0.468292051217324,0.522005807314606,31.5708603815419,32,-0.429139618458066,NA,0.515005389408879,0.522005807314606,-0.00700041790572747,NA
"1360","51CS035",2020,"VA","James City +Williamsburg (city)",1013,93276,846,91477,43,2,93.276,91.477,10.8602427205283,9.24822633011577,22,22,934.577557938635,10.0194858049084,865.975,1005,9.28400660405678,10.7744757493889,36.9038166411373,0.395641072099332,0.460997469874351,78.4224420613646,43,35.4224420613646,0.451687567107984,0.840756915619904,0.460997469874351,0.379759445745553,0.451687567107967
"1361","51CS036",2020,"VA","King and Queen and Nearby Counties ",1628,124242,1418,122615,74,7,124.242,122.615,13.1034593776662,11.5646535905069,22,22,1486.83927945632,11.967283844886,1398.975,1594.05,11.2600811319844,12.8302023470324,48.2722159303966,0.388533796384448,0.595611789893917,141.16072054368,74,67.1607205436796,0.475774849299512,1.13617553278025,0.595611789893917,0.540563742886331,0.475774849299526
"1362","51CS037",2020,"VA","Lee+Norton (city)+Scott+Wise",1420,85424,1244,86353,135,4,85.424,86.353,16.6229631017044,14.4059847370676,22,22,1225.20879088034,14.342676424428,1142.975,1308,13.3800220078666,15.3118561528376,43.5585530814161,0.509910014532405,1.58035212586627,194.791209119665,135,59.7912091196647,0.306950243750136,2.28028667727643,1.58035212586627,0.69993455141016,0.306950243750124
"1363","51CS038",2020,"VA","Loudoun",1864,426547,1504,413538,184,1,426.547,413.538,4.36997564160573,3.63690882095479,22,22,1635.11393685218,3.83337343095176,1538.975,1723.05,3.60798458317606,4.03953139982229,47.1543449880417,0.110549001606017,0.431370986081252,228.886063147819,184,44.886063147819,0.196106580411716,0.536602210653968,0.431370986081252,0.105231224572716,0.196106580411714
"1364","51CS039",2020,"VA","Manassas (city)+Manassas Park (city)",327,60522,327,58563,53,2,60.522,58.563,5.40299395261227,5.58373034168332,22,22,324.849002703998,5.36745320220744,284,367.025,4.6925085093024,6.06432371699547,21.6003883246523,0.356901429639673,0.875714616172631,2.15099729600161,53,-50.8490027039984,NA,0.0355407504048353,0.875714616172631,-0.840173865767796,NA
"1365","51CS040",2020,"VA","Newport News (city)",1899,177206,1628,179225,98,1,177.206,179.225,10.7163414331343,9.08355419165853,22,22,1641.07832598097,9.2608507950124,1548.975,1738.025,8.74109793122129,9.80793539722131,51.0742168969005,0.288219455870007,0.553028678487184,257.921674019034,98,159.921674019034,0.620039686960282,1.4554906381219,0.553028678487184,0.90246195963472,0.620039686960278
"1366","51CS041",2020,"VA","Norfolk (city)",2237,242339,2038,242742,134,1,242.339,242.742,9.23087080494679,8.39574527687833,22,22,2079.63484922947,8.58151122695672,1971,2189,8.13323484870368,9.03280115870743,55.4134178956946,0.228660751656541,0.552944429084877,157.365150770534,134,23.3651507705345,0.148477287735738,0.649359577990065,0.552944429084877,0.0964151489051882,0.148477287735738
"1367","51CS042",2020,"VA","Page+Shenandoah",1005,68225,847,67518,106,2,68.225,67.518,14.7306705753023,12.5448028673835,22,22,829.550498130871,12.1590399139739,757,907.05,11.095639428362,13.2949798460975,36.9397296637053,0.541439789867428,1.55368266764383,175.449501869129,106,69.4495018691288,0.395837555132716,2.57163066132837,1.55368266764383,1.01794799368454,0.395837555132713
"1368","51CS043",2020,"VA","Portsmouth (city)",1264,94582,971,94398,99,1,94.582,94.398,13.3640650440887,10.2862348778576,22,22,1084.53559675291,11.4666172924331,1007,1172.025,10.6468461229409,12.3916284282422,41.0140714152357,0.43363506180072,1.0467107906367,179.464403247094,99,80.4644032470942,0.448358570230261,1.89744775165562,1.0467107906367,0.850736961018921,0.448358570230253
"1369","51CS044",2020,"VA","Prince Edward and Nearby Counties",1047,88998,952,89032,76,5,88.998,89.032,11.7643093103216,10.692784616767,22,22,948.081375380066,10.6528391130145,876,1031.025,9.84291781837794,11.5848108946268,39.4662689189437,0.443451189003615,0.853951774197173,98.9186246199339,76,22.9186246199339,0.231691703235787,1.11147019730708,0.853951774197173,0.25751842310991,0.231691703235801
"1370","51CS045",2020,"VA","Prince William",2702,476795,2041,470335,345,1,476.795,470.335,5.66700573621787,4.33946017200506,22,22,2202.98328645783,4.62039930464419,2095.95,2305.025,4.3959143866861,4.83441520989104,54.2395316885922,0.113758600003339,0.723581413395694,499.016713542175,345,154.016713542175,0.308640390917804,1.04660643157368,0.723581413395694,0.323025018177989,0.308640390917804
"1371","51CS046",2020,"VA","Pulaski+Radford (city)",672,52471,625,52276,58,2,52.471,52.276,12.8070743839454,11.9557732037646,22,22,611.79980722827,11.6597702965118,554.975,673,10.5767948009377,12.8261325303501,30.714431987786,0.585360141559833,1.10537249147148,60.2001927717298,58,2.2001927717298,0.0365479356531732,1.14730408743361,1.10537249147148,0.0419315959621276,0.0365479356531571
"1372","51CS047",2020,"VA","Richmond (city)",2040,233006,2017,230436,148,1,233.006,230.436,8.7551393526347,8.752972625805,22,22,1835.98248278176,7.87955023811301,1732.95,1942.05,7.43736212801387,8.33476391165893,54.5648387941597,0.234177827155351,0.635176776563694,204.01751721824,148,56.0175172182403,0.274572095484907,0.875589114521691,0.635176776563694,0.240412337957998,0.27457209548491
"1373","51CS048",2020,"VA","Roanoke (city)",1501,100857,1217,99143,123,1,100.857,99.143,14.8824573405911,12.2751984507227,22,22,1278.96068309677,12.6809312501539,1193.975,1371.05,11.8382958049516,13.5939994249284,46.1007977648387,0.457090710261446,1.2195484696154,222.039316903227,123,99.0393169032268,0.446044053298866,2.20152609043719,1.2195484696154,0.981977620821792,0.446044053298858
"1374","51CS049",2020,"VA","Southampton and Nearby Counties and Independent Cities ",1327,96550,1122,96970,157,7,96.55,96.97,13.7441740031072,11.5705888419099,22,22,1137.0999684202,11.777317125015,1053.975,1222.025,10.9163645779389,12.6569135163128,42.6581630860716,0.441824578830363,1.62610046607975,189.900031579803,157,32.9000315798028,0.173249215948535,1.96685687809221,1.62610046607975,0.340756412012459,0.173249215948535
"1375","51CS050",2020,"VA","Stafford",901,156435,861,152882,38,1,156.435,152.882,5.7595806565027,5.63179445585484,22,22,900.095064235334,5.75379591674071,828,971.025,5.29293316713012,6.20721066257551,36.4625920721583,0.233084617075196,0.242912391728194,0.90493576466622,38,-37.0950642353338,NA,0.00578473976198524,0.242912391728194,-0.237127651966209,NA
"1376","51CS051",2020,"VA","Suffolk (city)",977,93132,804,92108,92,1,93.132,92.108,10.4904866211399,8.72888348460503,22,22,803.436274236777,8.6268551543699,734.975,871.025,7.89175578748443,9.35258557745995,34.6489969839243,0.372041800712153,0.987845208950737,173.563725763223,92,81.5637257632227,0.469935324357422,1.86363146677,0.987845208950737,0.875786257819265,0.469935324357425
"1377","51CS052",2020,"VA","Westmoreland and Nearby Counties ",1082,76931,1000,76572,58,5,76.931,76.572,14.0645513512108,13.0596040328057,22,22,996.995272487905,12.9596037031613,924,1080,12.0107628914222,14.038554028935,39.8950814201641,0.518582644449755,0.753922345998362,85.0047275120954,58,27.0047275120954,0.317685007675048,1.10494764804947,0.753922345998362,0.351025302051104,0.317685007675032
"1378","51CS053",2020,"VA","York",534,67852,504,68280,24,1,67.852,68.28,7.87007015268526,7.38137082601054,22,22,485.8032970682,7.15974911672758,438.975,542.025,6.46959559040264,7.98834227436185,26.4276756079311,0.389490001885444,0.353711018098214,48.1967029318002,24,24.1967029318002,0.502040626431216,0.71032103595768,0.353711018098214,0.356610017859466,0.502040626431219
"1379","53CS001",2020,"WA","Adams+Grant",952,120289,833,117716,110,2,120.289,117.716,7.91427312555595,7.0763532569914,22,22,857.158575850465,7.12582676595919,790,929,6.56751656427437,7.72306694710239,34.9203822587482,0.29030403660142,0.914464331734406,94.841424149535,110,-15.158575850465,NA,0.78844635959676,0.914464331734406,-0.126017972137646,NA
"1380","53CS002",2020,"WA","Asotin+Columbia+Garfield+Whitman",717,79718,629,78896,62,4,79.718,78.896,8.99420457111317,7.97252078685865,22,22,636.812987407417,7.98832117473365,577,697.025,7.2380139993477,8.74363380917735,29.7736517972072,0.373487189809168,0.77774153892471,80.1870125925831,62,18.1870125925831,0.226807459270097,1.00588339637952,0.77774153892471,0.228141857454814,0.226807459270096
"1381","53CS003",2020,"WA","Benton",1784,208763,1500,204390,168,1,208.763,204.39,8.54557560487251,7.33891090562161,22,22,1580.75001033727,7.57198359066151,1487.925,1677.025,7.12734057280265,8.03315242643572,48.928131561077,0.234371663374626,0.80474030359786,203.249989662731,168,35.2499896627305,0.173431692278183,0.973592014210998,0.80474030359786,0.168851710613138,0.173431692278183
"1382","53CS004",2020,"WA","Chelan+Kittitas",1122,127781,1118,125135,76,2,127.781,125.135,8.78064814017733,8.93435090102689,22,22,1075.30097702083,8.41518674154087,987.975,1158.025,7.73178328546498,9.06257581330558,42.6010066168015,0.333390774972817,0.59476761020809,46.6990229791666,76,-29.3009770208334,NA,0.365461398636464,0.59476761020809,-0.229306211571626,NA
"1383","53CS005",2020,"WA","Clallam+Jefferson",1498,111666,1551,109552,10,2,111.666,109.552,13.4150054627192,14.1576602891777,22,22,1520.33163698939,13.6149914655257,1423,1624,12.7433596618487,14.5433704081815,51.3564285533345,0.459911061140674,0.0895527734493937,-22.3316369893896,10,-32.3316369893896,NA,-0.199986002806471,0.0895527734493937,-0.289538776255864,NA
"1384","53CS006",2020,"WA","Clark",4194,496685,3873,488241,144,1,496.685,488.241,8.4439836113432,7.93255789661253,22,22,3873.1041149076,7.79790836225696,3709.95,4029.025,7.46942226964777,8.11183144246353,81.548999621941,0.164186556110897,0.289922184080453,320.8958850924,144,176.8958850924,0.551256321163058,0.646075249086235,0.289922184080453,0.356153065005782,0.551256321163054
"1385","53CS007",2020,"WA","Cowlitz+Klickitat+Skamania+Wahkiakum",1692,152880,1619,149589,43,4,152.88,149.589,11.0675039246468,10.8229883213338,22,22,1673.69937251997,10.9477980934064,1562.95,1778.025,10.2233778126635,11.6302001569859,54.1268076955524,0.354047669384827,0.281266352694924,18.3006274800264,43,-24.6993725199736,NA,0.119705831240379,0.281266352694924,-0.161560521454545,NA
"1386","53CS008",2020,"WA","Douglas+Okanogan",828,86974,811,85672,51,2,86.974,85.672,9.52008646262101,9.46633672611822,22,22,787.568023148101,9.05521216855728,719,860,8.26683836548854,9.88801250948559,36.6913417383251,0.421865634998104,0.586382137190425,40.4319768518989,51,-10.5680231481011,NA,0.464874294063728,0.586382137190425,-0.121507843126697,NA
"1387","53CS009",2020,"WA","Ferry+Lincoln+Pend Oreille+Stevens",922,79356,811,78013,38,4,79.356,78.013,11.6185291597359,10.3957032802225,22,22,887.489777419661,11.1836506051169,821,963.05,10.345783557639,12.1358183376178,36.2653018202815,0.456995083173062,0.478854780986945,34.5102225803395,38,-3.48977741966053,NA,0.434878554618951,0.478854780986945,-0.0439762263679939,NA
"1388","53CS010",2020,"WA","Franklin",528,98846,436,95222,78,1,98.846,95.222,5.34164255508569,4.57877381277436,22,22,438.634906205178,4.43755848699167,385.975,488,3.90481152499848,4.93697266454889,25.334036658484,0.256298046036097,0.789106286546749,89.3650937948215,78,11.3650937948215,0.127175984629024,0.904084068094021,0.789106286546749,0.114977781547272,0.127175984629025
"1389","53CS011",2020,"WA","Grays Harbor+Pacific",1288,99421,1240,97532,35,2,99.421,97.532,12.9550095050341,12.7137759914695,22,22,1303.46983409716,13.1106087657252,1213.975,1402.05,12.2104484967965,14.1021514569357,48.3522081401877,0.486337978296212,0.352038301767232,-15.4698340971624,35,-50.4698340971624,NA,-0.155599260691073,0.352038301767232,-0.507637562458305,NA
"1390","53CS012",2020,"WA","Island",855,87111,808,85141,34,1,87.111,85.141,9.81506353962186,9.49013988560153,22,22,869.020920893938,9.97601819395872,801,939,9.19516478975101,10.7793504838654,36.1125425819303,0.414557777799937,0.390306620289056,-14.0209208939383,34,-48.0209208939383,NA,-0.160954654336862,0.390306620289056,-0.551261274625919,NA
"1391","53CS013",2020,"WA","King",14510,2290091,13559,2252782,1093,1,2290.091,2252.782,6.33599276185968,6.01878033471503,22,22,13652.827645998,5.96169656402211,13293,14032.125,5.8045728313853,6.1273220147147,188.824169488397,0.0824526927045245,0.477273610524647,857.172354002036,1093,-235.827645997964,NA,0.374296197837567,0.477273610524647,-0.10297741268708,NA
"1392","53CS014",2020,"WA","Kitsap",2364,276480,2367,271473,50,1,276.48,271.473,8.55034722222222,8.71909913693074,22,22,2437.59982269773,8.81655028464167,2310,2560.025,8.35503472222222,9.25934968171296,63.3465486765398,0.229118014599753,0.180844907407407,-73.5998226977299,50,-123.59982269773,NA,-0.266203062419454,0.180844907407407,-0.447047969826861,NA
"1393","53CS015",2020,"WA","Lewis",1023,82356,930,80707,32,1,82.356,80.707,12.4216814804022,11.5231640378158,22,22,993.491035837433,12.0633716527932,918.975,1076.025,11.1585676817718,13.0655325659333,40.1480303793766,0.487493690555352,0.388556996454417,29.5089641625668,32,-2.49103583743317,NA,0.358309827609043,0.388556996454417,-0.0302471688453746,NA
"1394","53CS016",2020,"WA","Mason",746,68457,715,66768,17,1,68.457,66.768,10.8973516221862,10.708722741433,22,22,756.845632112333,11.0557814703001,690.975,823.025,10.0935623822253,12.0225104810319,33.6298148738355,0.491254581326022,0.248331069138291,-10.8456321123325,17,-27.8456321123325,NA,-0.15842984811388,0.248331069138291,-0.406760917252171,NA
"1395","53CS017",2020,"WA","Pierce",7490,920101,6911,904980,353,1,920.101,904.98,8.14041067230663,7.63663285376472,22,22,7368.71990848353,8.0085989565097,7156,7609.15,7.77740704553087,8.26990732539145,115.346593654376,0.125362969559185,0.383653533688149,121.280091516473,353,-231.719908483527,NA,0.131811715796934,0.383653533688149,-0.251841817891216,NA
"1396","53CS018",2020,"WA","San Juan+Skagit",1510,150554,1394,146787,52,2,150.554,146.787,10.0296239223136,9.49675379972341,22,22,1479.71064958132,9.82843796631983,1383,1569.075,9.18607277123158,10.4220080502677,48.1199035339444,0.319618897763888,0.345391022490269,30.2893504186843,52,-21.7106495813157,NA,0.20118595599377,0.345391022490269,-0.144205066496499,NA
"1397","53CS019",2020,"WA","Snohomish",6206,838502,5611,822083,408,1,838.502,822.083,7.40129421277469,6.82534488610031,22,22,5903.68926893303,7.04075752822656,5710,6102.05,6.80976312519231,7.27732313101221,99.7504134777846,0.118962642280859,0.486582023656473,302.310731066971,408,-105.689268933029,NA,0.360536684548128,0.486582023656473,-0.126045339108345,NA
"1398","53CS020",2020,"WA","Spokane",5297,532953,4687,522798,352,1,532.953,522.798,9.93896272279169,8.96522174912681,22,22,5011.9438614879,9.40410103984385,4820.925,5194.025,9.04568507917208,9.74574681069438,95.7139955541766,0.179591813075781,0.66047099838072,285.056138512101,352,-66.9438614878991,NA,0.53486168294784,0.66047099838072,-0.12560931543288,NA
"1399","53CS021",2020,"WA","Thurston",2533,298922,2432,290536,63,1,298.922,290.536,8.47378245830016,8.37073546823802,22,22,2537.17957853326,8.48776462934565,2422,2671,8.10244813028148,8.93544135259365,64.7617062978007,0.216650853057991,0.2107573213079,-4.17957853326152,63,-67.1795785332615,NA,-0.0139821710454928,0.2107573213079,-0.224739492353393,NA
"1400","53CS022",2020,"WA","Walla Walla",642,61345,568,60760,43,1,61.345,60.76,10.4654006031461,9.34825543120474,22,22,619.30788824065,10.0954908833752,560,679.05,9.12869834542342,11.0693618061782,30.0087348645052,0.489179800546176,0.700953622952156,22.6921117593502,43,-20.3078882406498,NA,0.369909719770931,0.700953622952156,-0.331043903181225,NA
"1401","53CS023",2020,"WA","Whatcom",1903,234204,1855,229247,65,1,234.204,229.247,8.12539495482571,8.09170894275607,22,22,1827.30284623564,7.8021846178359,1723.925,1935,7.36078376116548,8.26202797561101,54.4756008786603,0.2325989345983,0.277535823470137,75.6971537643612,65,10.6971537643612,0.141315138448409,0.323210336989812,0.277535823470137,0.0456745135196745,0.141315138448416
"1402","53CS024",2020,"WA","Yakima",2535,253497,2005,250873,335,1,253.497,250.873,10.0001183445958,7.99209161607666,22,22,2163.20242756724,8.53344389703721,2046.975,2279.025,8.07494763251636,8.99034308098321,58.8488571425732,0.232148140382621,1.32151465303337,371.797572432759,335,36.7975724327594,0.0989720621142955,1.46667444755859,1.32151465303337,0.145159794525225,0.0989720621142993
"1403","54CS001",2020,"WV","Barbour+Pocahontas+Randolph+Tucker",886,60415,809,60222,28,4,60.415,60.222,14.665232144335,13.4336289063797,22,22,764.809092129241,12.6592583320242,700.975,832,11.6026649011007,13.7714143838451,33.38879456648,0.552657362682777,0.463461060994786,121.190907870759,28,93.1909078707587,0.768959565598271,2.00597381231081,0.463461060994786,1.54251275131603,0.768959565598269
"1404","54CS002",2020,"WV","Berkeley+Morgan",1613,139315,1339,137055,78,2,139.315,137.055,11.5780784552991,9.76980044507679,22,22,1424.22880347845,10.2230829665036,1333.975,1522.025,9.57524315400352,10.9250619100599,46.7175971651463,0.335337882964119,0.559882281161397,188.771196521552,78,110.771196521552,0.586801368867233,1.35499548879551,0.559882281161397,0.795113207634113,0.58680136886722
"1405","54CS003",2020,"WV","Boone+Lincoln+Logan",1268,72916,1193,73885,95,3,72.916,73.885,17.3898732788414,16.1467144887325,22,22,1195.22072412908,16.3917483697553,1100.975,1286.025,15.0992237643316,17.6370755389764,46.164009214395,0.633112200537536,1.30286905480279,72.7792758709224,95,-22.2207241290776,NA,0.998124909086098,1.30286905480279,-0.304744145716689,NA
