"cs_code","year","state","cs_name","total_deaths","population","total_deaths_lag1","pop_lag1","num_counties","death_offset","death_offset_lag1","total_death_rate","death_rate_lag1","n","time","time_orig_vals","fitted_deaths","fitted_death_rate","pred_deaths_lwr_ci","pred_deaths_upr_ci","pred_death_rate_lwr_ci","pred_death_rate_upr_ci","pred_death_std_err","pred_death_rate_std_err"
"05CS024",2019,"AR","Montgomery+Perry+Scott+Yell",689,51063,649,51090.9999999999,4,51.063,51.0909999999999,13.4931359301255,12.7028243721987,10,21,21,696.948341144082,13.6487934736322,627.975,758.025,12.2980435932084,14.844897479584,33.8827047574671,0.663547084140514
"05CS024",2020,"AR","Montgomery+Perry+Scott+Yell",761,51046,689,51063,4,51.046,51.063,14.9081220859617,13.4931359301255,10,22,22,704.139905636327,13.7942229682311,640,772,12.5377110841202,15.12361399522,33.0375025777763,0.647210409782869
"05CS025",2011,"AR","Pulaski",3368,386990,3379,383538,1,386.99,383.538,8.70306726271997,8.81007879271415,10,13,13,3418.45519020911,8.83344580017342,3279.975,3564.05,8.47560660482183,9.20966950050389,74.4168428684159,0.192296552542484
"05CS025",2012,"AR","Pulaski",3602,389225,3368,386990,1,389.225,386.99,9.25428736591945,8.70306726271997,10,14,14,3496.61183810611,8.98352325289001,3346.975,3655.025,8.59907508510502,9.39051962232642,78.9720858680227,0.202895718075721
"05CS025",2013,"AR","Pulaski",3551,391512,3602,389225,1,391.512,389.225,9.06996464987025,9.25428736591945,10,15,15,3542.15777933767,9.04737984873432,3389.975,3698.05,8.65867457447026,9.44555977849976,80.52261525539,0.205670874086593
"05CS025",2014,"AR","Pulaski",3569,392952,3551,391512,1,392.952,391.512,9.08253425354751,9.06996464987025,10,16,16,3619.73623130624,9.21164984859789,3467.875,3765.025,8.82518730023005,9.58138653067041,79.108497554848,0.201318475424092
"05CS025",2015,"AR","Pulaski",3677,393576,3569,392952,1,393.576,392.952,9.34254121186251,9.08253425354751,10,17,17,3680.54573077137,9.35155022351811,3518.95,3827.05,8.94096692887778,9.72378905217798,79.4491069275898,0.201864714636029
"05CS025",2016,"AR","Pulaski",3663,394151,3677,393576,1,394.151,393.576,9.29339263378756,9.34254121186251,10,18,18,3728.19317360386,9.4587941514898,3574.975,3872.025,9.0700645184206,9.82370969501536,77.1010776330148,0.195613045845411
"05CS025",2017,"AR","Pulaski",3800,393280,3663,394151,1,393.28,394.151,9.66232709519935,9.29339263378756,10,19,19,3779.90967308819,9.61124306623318,3621.975,3947.025,9.20965978437754,10.0361701586656,81.804201887473,0.208004988525918
"05CS025",2018,"AR","Pulaski",3840,391918,3800,393280,1,391.918,393.28,9.79796794227364,9.66232709519935,10,20,20,3803.86598895463,9.70577005637566,3649,3971.05,9.31062109931159,10.1323491138452,84.336197360239,0.215188374507522
"05CS025",2019,"AR","Pulaski",3854,391911,3840,391918,1,391.911,391.918,9.83386534187609,9.79796794227364,10,21,21,3854.52439462303,9.83520338705224,3701.975,4021.05,9.44595839361488,10.2601100760122,81.1044886679035,0.206946191017612
"05CS025",2020,"AR","Pulaski",4479,390870,3854,391911,1,390.87,391.911,11.4590528820324,9.83386534187609,10,22,22,3901.32016567321,9.98111946599436,3732.95,4083.1,9.55036201294548,10.4461841532991,88.4975509690948,0.226411725046933
"05CS026",2011,"AR","Saline",912,109553,881,107656,1,109.553,107.656,8.32473779814337,8.18347328527904,10,13,13,951.215616127588,8.6826980194754,876.975,1029,8.00502952908638,9.39271402882623,38.2857393403449,0.349472304184686
"05CS026",2012,"AR","Saline",968,111442,912,109553,1,111.442,109.553,8.68613269682884,8.32473779814337,10,14,14,988.010362725154,8.8656912360255,913.95,1072,8.20112704366397,9.61935356508318,38.5839931646341,0.346224880786724
"05CS026",2013,"AR","Saline",1047,113348,968,111442,1,113.348,111.442,9.23703991248191,8.68613269682884,10,15,15,1022.74239432057,9.02302991072247,947.975,1109,8.36340297138018,9.78402794932421,40.7204581839978,0.359251669054574
"05CS026",2014,"AR","Saline",1087,114874,1047,113348,1,114.874,113.348,9.46254156728241,9.23703991248191,10,16,16,1051.945090463,9.15738191812768,975,1129,8.48756028344099,9.82815954872295,39.6765666475937,0.345392052575811
"05CS026",2015,"AR","Saline",1127,116390,1087,114874,1,116.39,114.874,9.68296245381906,9.46254156728241,10,17,17,1086.93164622293,9.33870303482198,1009.975,1172,8.67750665864765,10.0695936076983,41.1709899007713,0.353733051815201
"05CS026",2016,"AR","Saline",1104,117656,1127,116390,1,117.656,116.39,9.38328687019786,9.68296245381906,10,18,18,1120.59482826362,9.52433219099427,1038.975,1206,8.83061637315564,10.2502209832053,42.2978590933854,0.359504479953299
"05CS026",2017,"AR","Saline",1189,119520,1104,117656,1,119.52,117.656,9.94812583668005,9.38328687019786,10,19,19,1169.96702520402,9.78888073296532,1089.975,1256,9.11960341365462,10.5087014725569,41.5139548157538,0.347338979382143
"05CS026",2018,"AR","Saline",1187,121074,1189,119520,1,121.074,119.52,9.80392156862745,9.94812583668005,10,20,20,1202.57759357468,9.93258332569077,1121,1284.075,9.25880040305929,10.6057039496506,42.4575240133636,0.350674166322774
"05CS026",2019,"AR","Saline",1220,122437,1187,121074,1,122.437,121.074,9.96430817481644,9.80392156862745,10,21,21,1247.01544309854,10.184955880155,1161,1339.025,9.48242769750974,10.9364407817898,44.5408571084117,0.363785923441539
"05CS026",2020,"AR","Saline",1316,124939,1220,122437,1,124.939,122.437,10.5331401724041,9.96430817481644,10,22,22,1298.9483896275,10.3966606874355,1208.95,1390.025,9.67632204515804,11.1256293071019,45.3594618219482,0.3630528643734
"05CS027",2011,"AR","Sebastian",1197,127010,1152,125737,1,127.01,125.737,9.42445476734115,9.16198096025832,10,13,13,1233.63364898481,9.71288598523588,1152,1319,9.07015195653885,10.3850090544052,42.9852034858359,0.338439520398676
"05CS027",2012,"AR","Sebastian",1290,127571,1197,127010,1,127.571,127.01,10.1120160538053,9.42445476734115,10,14,14,1249.18629875338,9.79208674975798,1162.975,1344.025,9.11629602339089,10.5355057183843,44.9073687914553,0.35201863112663
"05CS027",2013,"AR","Sebastian",1231,127173,1290,127571,1,127.173,127.571,9.67972761513843,10.1120160538053,10,15,15,1247.55200244216,9.80988104740908,1160,1336.025,9.12143300857887,10.5055711511091,43.6976566442206,0.343607972165637
"05CS027",2014,"AR","Sebastian",1290,126733,1231,127173,1,126.733,127.173,10.178880007575,9.67972761513843,10,16,16,1266.3570519098,9.99232285126842,1176.975,1348.05,9.28704441621361,10.6369296079159,43.5928592016327,0.343974017829868
"05CS027",2015,"AR","Sebastian",1263,127385,1290,126733,1,127.385,126.733,9.91482513639754,10.178880007575,10,17,17,1278.75396765791,10.0384972144123,1196,1372,9.38886054088001,10.770498881344,46.3551591063581,0.363898097157107
"05CS027",2016,"AR","Sebastian",1288,127385,1263,127385,1,127.385,127.385,10.1110805824862,9.91482513639754,10,18,18,1299.28949346887,10.1997055655601,1212.975,1391.025,9.52211798877419,10.9198492758174,45.0772931014425,0.353866570643659
"05CS027",2017,"AR","Sebastian",1363,127786,1288,127385,1,127.786,127.385,10.6662701704412,10.1110805824862,10,19,19,1315.29891084639,10.2929813191304,1223,1399.025,9.57068849482729,10.9481868123269,44.5308876956092,0.348480175415219
"05CS027",2018,"AR","Sebastian",1308,127570,1363,127786,1,127.57,127.786,10.2531943246845,10.6662701704412,10,20,20,1318.04726991516,10.3319532014985,1228,1405.025,9.62608763815944,11.0137571529356,45.5388975513263,0.356971839392696
"05CS027",2019,"AR","Sebastian",1323,127827,1308,127570,1,127.827,127.57,10.3499260719566,10.2531943246845,10,21,21,1344.88135602159,10.5211055256056,1256.975,1437.025,9.83340765253037,11.2419520132679,46.5953550379339,0.364518881284344
"05CS027",2020,"AR","Sebastian",1569,127518,1323,127827,1,127.518,127.827,12.3041452971345,10.3499260719566,10,22,22,1355.89969808551,10.6330063056628,1265,1453,9.9201681331263,11.3944698003419,47.7352283646682,0.374341099802916
"05CS028",2011,"AR","Sharp and Nearby Counties ",1058,78337,1095,78664,5,78.337,78.664,13.5057507946437,13.9199633885894,10,13,13,1060.55481180654,13.5383638868802,978.975,1144,12.4969682270192,14.6035717477054,41.2518784235757,0.526595075425096
"05CS028",2012,"AR","Sharp and Nearby Counties ",1129,77624,1058,78337.0000000001,5,77.624,78.3370000000001,14.5444707822323,13.5057507946436,10,14,14,1079.3073231137,13.9042992259315,998.975,1161,12.8694089456869,14.9567144182212,41.7507814507915,0.537859185957841
"05CS028",2013,"AR","Sharp and Nearby Counties ",1012,77303,1129,77623.9999999999,5,77.303,77.6239999999999,13.0913418625409,14.5444707822323,10,15,15,1080.35971805483,13.9756505964171,994,1167,12.8584919084641,15.0964386893135,43.4808845738368,0.562473443124288
"05CS028",2014,"AR","Sharp and Nearby Counties ",1099,76996,1012,77303,5,76.996,77.303,14.2734687516235,13.0913418625409,10,16,16,1122.31809190009,14.5763168463309,1035.95,1209,13.4545950438984,15.702114395553,43.1734846958267,0.560723734945019
"05CS028",2015,"AR","Sharp and Nearby Counties ",1145,76566,1099,76995.9999999999,5,76.566,76.9959999999999,14.9544184102604,14.2734687516235,10,17,17,1119.39365495762,14.6199834777528,1032.975,1204.025,13.4913016221299,15.7253219444662,43.3202987903741,0.56579028276747
"05CS028",2016,"AR","Sharp and Nearby Counties ",1108,76677,1145,76566,5,76.677,76.566,14.45022627385,14.9544184102604,10,18,18,1132.7647596242,14.7732013462212,1048.975,1221.025,13.6804387234764,15.9242667292669,43.6331287661786,0.569051068327903
"05CS028",2017,"AR","Sharp and Nearby Counties ",1280,77180,1108,76677,5,77.18,76.677,16.5846074112464,14.45022627385,10,19,19,1172.57862810806,15.1927782859298,1088,1266.075,14.0969162995595,16.4041850220264,44.9152661367172,0.581954730975864
"05CS028",2018,"AR","Sharp and Nearby Counties ",1122,77582,1280,77179.9999999999,5,77.582,77.1799999999999,14.4621175014823,16.5846074112465,10,20,20,1165.6353210066,15.0245588023846,1078.975,1259,13.9075429867753,16.2279910288469,45.8656286547115,0.591189047133504
"05CS028",2019,"AR","Sharp and Nearby Counties ",1213,77912,1122,77582.0000000001,5,77.912,77.5820000000001,15.5688469041996,14.4621175014823,10,21,21,1233.0876914297,15.8266722896306,1145,1331.025,14.696067358045,17.0836969914776,45.5741675595808,0.584944136456269
"05CS028",2020,"AR","Sharp and Nearby Counties ",1313,78420,1213,77912,5,78.42,77.912,16.7431777607753,15.5688469041996,10,22,22,1246.23874946292,15.8918483736664,1159.975,1338.025,14.7918260647794,17.0622927824535,46.151704311009,0.588519565302334
"05CS029",2011,"AR","Southeast Arkansas",851,79181,867,79337.0000000002,5,79.181,79.3370000000002,10.7475278160165,10.9280663498746,10,13,13,854.821491376001,10.7957905479345,787,928.05,9.9392531036486,11.7206147939531,35.6948399716346,0.45080057048578
"05CS029",2012,"AR","Southeast Arkansas",829,78571,851,79181,5,78.571,79.181,10.5509666416362,10.7475278160165,10,14,14,875.706296459091,11.1454136571902,805,953,10.2455104300569,12.1291570681295,37.4668124215689,0.476852940926919
"05CS029",2013,"AR","Southeast Arkansas",905,77891,829,78571,5,77.891,78.571,11.6188006316519,10.5509666416362,10,15,15,896.454874501106,11.5090944332607,828.975,976,10.6427571863245,12.5303308469528,37.3853817255725,0.479970493710088
"05CS029",2014,"AR","Southeast Arkansas",926,77104,905,77891,5,77.104,77.891,12.009753060801,11.6188006316519,10,16,16,899.326964359582,11.6638172385295,825.95,978,10.7121550114132,12.6841668395933,38.5212824319259,0.499601608631535
"05CS029",2015,"AR","Southeast Arkansas",931,76316,926,77103.9999999999,5,76.316,77.1039999999999,12.1992766916505,12.009753060801,10,17,17,911.205689715407,11.9399036861917,840,985,11.0068661879553,12.9068609465905,38.1453885898502,0.499834747495285
"05CS029",2016,"AR","Southeast Arkansas",945,75615,931,76316,5,75.615,76.316,12.4975203332672,12.1992766916505,10,18,18,926.971815926154,12.2590995956643,852.975,1006.025,11.2804999008133,13.304569199233,39.2413462849869,0.518962458308364
"05CS029",2017,"AR","Southeast Arkansas",952,74546,945,75615,5,74.546,75.615,12.7706382636225,12.4975203332672,10,19,19,936.785756351499,12.5665462446208,856.975,1015,11.4959219810587,13.6157540310681,39.3044095695586,0.527250416783712
"05CS029",2018,"AR","Southeast Arkansas",956,73473,952,74546.0000000001,5,73.473,74.5460000000001,13.0115824860833,12.7706382636224,10,20,20,946.81020563096,12.8865053234652,871,1020.025,11.8546949219441,13.8829910307188,38.5106981613275,0.524147621048923
"05CS029",2019,"AR","Southeast Arkansas",910,72379,956,73473,5,72.379,73.473,12.5727075532958,13.0115824860833,10,21,21,956.916905680278,13.2209191295856,882,1035.025,12.1858550131944,14.3000732256594,38.9010693065524,0.537463481210743
"05CS029",2020,"AR","Southeast Arkansas",1122,72062,910,72378.9999999999,5,72.062,72.3789999999999,15.5699258971441,12.5727075532959,10,22,22,987.35638876989,13.7014846766658,909.975,1073,12.6276678415809,14.889955871333,40.0235165606157,0.555403909974962
"05CS030",2011,"AR","Van Buren and Nearby Counties ",986,71918,885,72170.9999999999,5,71.918,72.1709999999999,13.7100586779388,12.2625431267407,10,13,13,978.022013943838,13.5991269771662,902,1050,12.5420617925971,14.5999610667705,38.0359238944778,0.52887905523621
"05CS030",2012,"AR","Van Buren and Nearby Counties ",937,71524,986,71918.0000000001,5,71.524,71.9180000000001,13.100497735026,13.7100586779387,10,14,14,967.366594009934,13.5250628321953,892.975,1046,12.4849700799732,14.6244617191432,39.6936068079158,0.554969056651136
"05CS030",2013,"AR","Van Buren and Nearby Counties ",1021,71066,937,71524.0000000001,5,71.066,71.5240000000001,14.3669265190105,13.100497735026,10,15,15,985.556207778297,13.8681817997115,908,1062,12.7768553175921,14.9438550080207,40.0328818676676,0.563319757235072
"05CS030",2014,"AR","Van Buren and Nearby Counties ",951,70670,1021,71066,5,70.67,71.066,13.456912409792,14.3669265190105,10,16,16,977.348534591022,13.8297514446161,901,1055.025,12.749398613273,14.9288948634498,39.7474956999106,0.562438031695354
"05CS030",2015,"AR","Van Buren and Nearby Counties ",992,70230,951,70670,5,70.23,70.67,14.1250177986615,13.456912409792,10,17,17,1000.35198707131,14.2439411515208,927.975,1079,13.2133703545493,15.3638046418909,39.3593270728506,0.560434672829995
"05CS030",2016,"AR","Van Buren and Nearby Counties ",1022,70167,992,70229.9999999999,5,70.167,70.2299999999999,14.5652514714894,14.1250177986616,10,18,18,1005.570236396,14.3310991833198,928.975,1085.025,13.2394857981672,15.4634657317542,40.6926147217513,0.579939497509532
"05CS030",2017,"AR","Van Buren and Nearby Counties ",1041,69873,1022,70167,5,69.873,70.167,14.8984586320896,14.5652514714894,10,19,19,1010.89536202072,14.4676106939836,933,1087.025,13.3527972178095,15.557153693129,41.1379512741585,0.588753184694495
"05CS030",2018,"AR","Van Buren and Nearby Counties ",1013,69813,1041,69872.9999999999,5,69.813,69.8729999999999,14.5101915116096,14.8984586320897,10,20,20,1021.26842924036,14.6286283248157,943,1099,13.5075129273917,15.7420537722201,40.4912943719995,0.579996481629489
"05CS030",2019,"AR","Van Buren and Nearby Counties ",1024,69604,1013,69813,5,69.604,69.813,14.7117981725188,14.5101915116096,10,21,21,1040.62063494857,14.9505866753142,958,1123,13.7635768059307,16.134130222401,41.4120783254262,0.594966931863487
"05CS030",2020,"AR","Van Buren and Nearby Counties ",1157,69572,1024,69603.9999999999,5,69.572,69.6039999999999,16.6302535502788,14.7117981725188,10,22,22,1053.77357547486,15.1465183619108,972,1136,13.9711378140631,16.3284079802219,42.1565925721861,0.605941938886134
"05CS031",2011,"AR","Washington",1340,208051,1288,204024,1,208.051,204.024,6.44072847522963,6.31298278633886,10,13,13,1356.27206423575,6.51894037632961,1271,1448,6.10907902389318,6.95983196427799,45.0737553174618,0.216647626387097
"05CS031",2012,"AR","Washington",1433,211756,1340,208051,1,211.756,208.051,6.76722265248682,6.44072847522963,10,14,14,1397.83951907803,6.60118022194428,1309,1487.025,6.18164302310206,7.02235119666031,45.2844185406257,0.213851879241323
"05CS031",2013,"AR","Washington",1405,216000,1433,211756,1,216,211.756,6.50462962962963,6.76722265248682,10,15,15,1439.592437267,6.66477980216202,1343.975,1530,6.22210648148148,7.08333333333333,47.0976146349717,0.218044512198943
"05CS031",2014,"AR","Washington",1493,219941,1405,216000,1,219.941,216,6.78818410391878,6.50462962962963,10,16,16,1492.97040112869,6.78804952750369,1400,1588.025,6.36534343301158,7.22023178943444,47.2410400696986,0.214789602983066
"05CS031",2015,"AR","Washington",1558,224434,1493,219941,1,224.434,219.941,6.94190719766167,6.78818410391878,10,17,17,1539.12712199194,6.85781620428251,1444.925,1631,6.43808424748478,7.26716985839935,48.2480222045075,0.214976439418749
"05CS031",2016,"AR","Washington",1603,228482,1558,224434,1,228.482,224.434,7.01586995912151,6.94190719766167,10,18,18,1586.04338874725,6.94165574858087,1493,1685.05,6.53443159636208,7.37497921061615,49.7225346241465,0.217621233288165
"05CS031",2017,"AR","Washington",1654,232732,1603,228482,1,232.732,228.482,7.10688689136002,7.01586995912151,10,19,19,1637.23202830882,7.03483847648289,1539.975,1735,6.61694567141605,7.45492669680147,48.5177590985811,0.208470511569449
"05CS031",2018,"AR","Washington",1618,236611,1654,232732,1,236.611,232.732,6.8382281466204,7.10688689136002,10,20,20,1686.43751249566,7.12746876728324,1583.925,1789.025,6.69421539996027,7.56103900494905,51.6142985112731,0.218139894219935
"05CS031",2019,"AR","Washington",1768,239187,1618,236611,1,239.187,236.611,7.39170607098212,6.8382281466204,10,21,21,1736.485526747,7.25994944017441,1636.975,1842.025,6.84391292168889,7.70119195441224,52.1506414956557,0.218032926102404
"05CS031",2020,"AR","Washington",1943,245240,1768,239187,1,245.24,239.187,7.92285108465177,7.39170607098212,10,22,22,1791.54144044485,7.30525787165574,1683.975,1897.025,6.86664084162453,7.73538166693851,53.7224398603093,0.219060674687283
"05CS032",2011,"AR","White",817,78083,753,77356,1,78.083,77.356,10.463225029776,9.73421583329024,10,13,13,810.095565376609,10.3748007296929,747,881,9.56674308108039,11.2828656685834,34.264033971849,0.438815542075087
"05CS032",2012,"AR","White",818,78641,817,78083.0000000001,1,78.641,78.0830000000001,10.4016988593736,10.463225029776,10,14,14,815.788754466456,10.3735806318136,748,884.025,9.51157793008736,11.2412736358897,35.1711982904932,0.447237424377782
"05CS032",2013,"AR","White",831,78567,818,78641.0000000001,1,78.567,78.6410000000001,10.5769597922792,10.4016988593736,10,15,15,824.537702906737,10.4947077387037,756,900,9.62236053304823,11.4551911107717,36.050528645439,0.458850772530948
"05CS032",2014,"AR","White",801,78471,831,78567,1,78.471,78.567,10.2075926138319,10.5769597922792,10,16,16,830.224952573112,10.5800225888941,757.95,903.025,9.65898229919333,11.5077544570606,37.0784561694781,0.47251157968521
"05CS032",2015,"AR","White",852,78915,801,78470.9999999997,1,78.915,78.4709999999997,10.7964265348793,10.2075926138319,10,17,17,848.53736683325,10.752548524783,782.975,921.025,9.92175125134638,11.6711018184122,35.8692487097654,0.454530174361849
"05CS032",2016,"AR","White",841,78917,852,78915,1,78.917,78.915,10.6567659693095,10.7964265348793,10,18,18,850.225116194164,10.7736624072654,780.975,918.025,9.89615672161892,11.6327914137638,35.5280276929603,0.450194859066618
"05CS032",2017,"AR","White",869,78844,841,78917.0000000002,1,78.844,78.9170000000002,11.0217644969814,10.6567659693095,10,19,19,860.353691330103,10.9121010010921,792,930.05,10.0451524529451,11.7960783318959,35.5666523834021,0.451101572515373
"05CS032",2018,"AR","White",893,78381,869,78843.9999999999,1,78.381,78.8439999999999,11.3930671974075,11.0217644969814,10,20,20,859.831016840495,10.9698908771321,796.975,938,10.1679616233526,11.9671859251604,35.8666713553699,0.45759394949503
"05CS032",2019,"AR","White",846,78753,893,78381.0000000002,1,78.753,78.3810000000002,10.7424479067464,11.3930671974075,10,21,21,868.405833479134,11.0269555887285,798.975,942.025,10.1453277970363,11.961766535878,36.2317552858137,0.460068254997444
"05CS032",2020,"AR","White",995,78296,846,78753.0000000001,1,78.296,78.7530000000001,12.7081843261469,10.7424479067464,10,22,22,881.113554324018,11.2536215684584,808.975,954,10.3322647389394,12.1845304996424,37.2624777524019,0.475918025855751
"06CS001",2011,"CA","Alameda",9178,1530915,8915,1512986,1,1530.915,1512.986,5.99510750106962,5.89232154164017,10,13,13,9198.21470147804,6.00831182755283,8927.95,9486,5.83177380847402,6.19629437297303,139.20538283274,0.09092953092284
"06CS001",2012,"CA","Alameda",9422,1553764,9178,1530915,1,1553.764,1530.915,6.06398397697462,5.99510750106962,10,14,14,9325.64514353116,6.00197014703079,9038.975,9601.1,5.81746970582405,6.17925244760466,143.372742228829,0.0922744652526567
"06CS001",2013,"CA","Alameda",9590,1579593,9422,1553764,1,1579.593,1553.764,6.07118415946386,6.06398397697462,10,15,15,9475.42825990562,5.99865171592025,9199.975,9759.025,5.82426928962081,6.1781895716175,142.025735627669,0.0899128671927954
"06CS001",2014,"CA","Alameda",9432,1607792,9590,1579593,1,1607.792,1579.593,5.86643048354514,6.07118415946386,10,16,16,9648.07463454302,6.00082264033098,9376.9,9927.05,5.83215988137769,6.1743372277011,143.04894342922,0.0889722945687129
"06CS001",2015,"CA","Alameda",9804,1634538,9432,1607792,1,1634.538,1607.792,5.99802513003674,5.86643048354514,10,17,17,9843.02056319499,6.02189766355692,9572.975,10137.1,5.8566854976758,6.20181360115213,145.619260209438,0.0890889414681321
"06CS001",2016,"CA","Alameda",9920,1650950,9804,1634538,1,1650.95,1634.538,6.008661679639,5.99802513003674,10,18,18,9927.11535822379,6.01297153652369,9654.925,10209.025,5.84810260758957,6.18372755080408,145.115140505752,0.0878979620859212
"06CS001",2017,"CA","Alameda",10056,1660196,9920,1650950,1,1660.196,1650.95,6.05711614773196,6.008661679639,10,19,19,9985.81503089231,6.01484103737891,9699.975,10265.075,5.84266857648133,6.18305007360577,148.49085328231,0.0894417606609762
"06CS001",2018,"CA","Alameda",9940,1666756,10056,1660196,1,1666.756,1660.196,5.96368034673341,6.05711614773196,10,20,20,10022.7652620741,6.0133368423897,9739.925,10323.075,5.84364178080055,6.19351302770171,150.695327989549,0.0904123506917326
"06CS001",2019,"CA","Alameda",10153,1671329,9940,1666756,1,1671.329,1666.756,6.07480633675357,5.96368034673341,10,21,21,10068.9210461572,6.0244996922552,9805.975,10357.025,5.86717217256447,6.19687984831233,144.492283042586,0.0864535247354568
"06CS001",2020,"CA","Alameda",11237,1683448,10153,1671329,1,1683.448,1671.329,6.67499085210829,6.07480633675357,10,22,22,10129.9740236287,6.01739645277352,9843.925,10413.025,5.84747791437573,6.1855340943112,145.594113469181,0.0864856612554599
"06CS002",2011,"CA","Alpine and Nearby Counties",1120,115517,1132,116122,4,115.517,116.122,9.69554264740255,9.74836809562357,10,13,13,1134.92820075599,9.82477211800849,1049.95,1221.025,9.08913839521456,10.5700892509328,43.2338386429404,0.374263862833526
"06CS002",2012,"CA","Alpine and Nearby Counties",1138,114601,1120,115517,4,114.601,115.517,9.93010532194309,9.69554264740257,10,14,14,1142.92880710666,9.97311373466778,1064.925,1231.025,9.29245818099319,10.7418347134842,41.506129701561,0.362179472269535
"06CS002",2013,"CA","Alpine and Nearby Counties",1168,113699,1138,114601,4,113.699,114.601,10.272737666998,9.9301053219431,10,15,15,1146.15752111328,10.0806297426827,1067.975,1226,9.39300257697957,10.782856489503,41.1414839389721,0.361845609363074
"06CS002",2014,"CA","Alpine and Nearby Counties",1155,113823,1168,113699,4,113.823,113.699,10.1473340186078,10.272737666998,10,16,16,1157.91954203733,10.1729838612348,1074.975,1246.025,9.44426873303287,10.9470405805505,43.0742765964131,0.37843209717204
"06CS002",2015,"CA","Alpine and Nearby Counties",1151,114181,1155,113823,4,114.181,113.823,10.0804862455225,10.1473340186078,10,17,17,1180.36967255577,10.3377065584972,1097,1266.025,9.60755292036328,11.0878780182342,44.3038923106523,0.388014576073535
"06CS002",2016,"CA","Alpine and Nearby Counties",1273,115993,1161,115258,5,115.993,115.258,10.9748002034606,10.0730534973711,10,18,18,1217.59395656443,10.4971330732409,1135.975,1305.025,9.79347891683119,11.2508944505272,44.067252623164,0.37991303460695
"06CS002",2017,"CA","Alpine and Nearby Counties",1238,117543,1273,115993,5,117.543,115.993,10.5323158333546,10.9748002034605,10,19,19,1234.88431165391,10.5058090371516,1147.95,1316,9.76621321558919,11.1959027760054,44.5678289282233,0.379161914603364
"06CS002",2018,"CA","Alpine and Nearby Counties",1254,118541,1238,117543,5,118.541,117.543,10.5786183683283,10.5323158333546,10,20,20,1271.50072411527,10.7262527236591,1184,1358.05,9.98810538126049,11.4563737441054,44.5944557258128,0.376194360818728
"06CS002",2019,"CA","Alpine and Nearby Counties",1286,119269,1254,118541,5,119.269,118.541,10.7823491435327,10.5786183683283,10,21,21,1296.71726409746,10.8722070621658,1214,1387,10.1786717420285,11.6291743873094,45.1724303581783,0.378744102475733
"06CS002",2020,"CA","Alpine and Nearby Counties",1383,119053,1286,119269,5,119.053,119.269,11.6166749262933,10.7823491435327,10,22,22,1308.92141667472,10.9944429512462,1218.975,1394.025,10.2389272004905,11.7092807405105,46.364170167008,0.389441426650383
"06CS003",2011,"CA","Butte",2178,219975,2178,219949,1,219.975,219.949,9.90112512785544,9.90229553214609,10,13,13,2215.17423786558,10.0701181400867,2096,2335.025,9.52835549494261,10.6149562450278,60.5674856694606,0.275338041456805
"06CS003",2012,"CA","Butte",2296,220869,2178,219975,1,220.869,219.975,10.3953021927025,9.90112512785544,10,14,14,2243.30799964199,10.1567354388438,2123,2358.075,9.61203247173664,10.6763511402687,61.0608723007306,0.27645741276834
"06CS003",2013,"CA","Butte",2271,221641,2296,220868.999999999,1,221.641,220.868999999999,10.246299195546,10.3953021927025,10,15,15,2253.89000917955,10.169102328448,2145,2377,9.67781231811804,10.7245500606837,60.368046813493,0.27236859070972
"06CS003",2014,"CA","Butte",2125,223516,2271,221640.999999999,1,223.516,221.640999999999,9.507149376331,10.246299195546,10,16,16,2297.5404538415,10.279087196628,2187.975,2418.025,9.78889654431898,10.8181293509189,61.3564877873041,0.274506020988672
"06CS003",2015,"CA","Butte",2398,224631,2125,223516,1,224.631,223.516,10.6752852455805,9.507149376331,10,17,17,2354.4961305733,10.4816170990349,2239,2479,9.96745774180768,11.0358766154271,62.5286304073632,0.278361536953329
"06CS003",2016,"CA","Butte",2440,226231,2398,224631.000000001,1,226.231,224.631000000001,10.7854361250227,10.6752852455805,10,18,18,2350.5372981706,10.3899876593862,2234.925,2476.075,9.87895116053945,10.9448970300268,62.8995234166845,0.278032291846319
"06CS003",2017,"CA","Butte",2460,228696,2440,226230.999999999,1,228.696,226.230999999999,10.7566376324903,10.7854361250227,10,19,19,2392.63266606998,10.4620660880382,2267.975,2519.075,9.9169858677021,11.0149499772624,64.8625463956275,0.283619068088762
"06CS003",2018,"CA","Butte",2543,230339,2460,228696,1,230.339,228.696,11.0402493715784,10.7566376324903,10,20,20,2431.54602636008,10.5563800587833,2307.975,2557.025,10.0199054437156,11.1011378880693,63.8853032470769,0.27735339324681
"06CS003",2019,"CA","Butte",2152,219186,2543,230339,1,219.186,230.339,9.81814531950033,11.0402493715784,10,21,21,2323.87517830301,10.6022974930105,2196,2446.025,10.0188880676686,11.1595859224586,61.999128792032,0.282860806767002
"06CS003",2020,"CA","Butte",2343,235252,2152,219186,1,235.252,219.186,9.95953275636339,9.81814531950033,10,22,22,2561.64125543879,10.888924453092,2439.975,2700,10.3717502933025,11.4770543927363,66.1033988183311,0.28098974214175
"06CS004",2011,"CA","Colusa+Lake",985,85574,916,86171.9999999999,2,85.574,86.1719999999999,11.5105055273798,10.6299029847282,10,13,13,958.414279653078,11.1998303182401,890,1029.025,10.4003552480894,12.0249725383878,35.7760780237124,0.418071821157272
